id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
70108,128794,Krakels ABC: Ordlek,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24871,128793,Krakels ABC: Stava,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186109,43868,Kurushi Final: Mental Blocks,NULL,1999-01-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130513,85241,Kutar Jump Rope,NULL,1999-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68052,166657,Kuubo Senki,NULL,1999-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144586,159279,Kyojin no Doshin,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189160,191602,Kyoro-chan no Purikura Daisakusen,"Kyoro-chan loves Purikura. Today, Kyoro-chan is looking for Purikura in order to fill his notebook with them.
But the Mame Army is in Kyoro-chan's way!
Kyoro-chan collects Purikura as she defeats the Mame Army with poking attacks and jump kicks.
Kyoro-chan will be in a jungle, an amusement park, a funny land, and even under the sea...
Can Kyoro-chan complete his Purikura Notebook?",1999-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149298,37577,Kyousouba Ikusei Simulation: Keiba,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72665,62175,L no Kisetsu: A Piece of Memories,Main character works for school newspaper. One morning a student falls unconscious and after that the number of victims of the strange illness increases. The newspaper staff decide to start own investigation and find out what causes the illness.,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29410,41473,Land Battle,"The game can be played on any of thousands of different countryside maps -- the first thousand of which are selectable at the beginning of the game. All of these maps show roads, towns, hills, lakes, forests, orchards, and fields, and these geographic features impose restrictions and necessitate clever planning on the part of the player. 
 
At the beginning of the game each player has control of the following military resources: 
 
 12 infantry 
 3 armored personnel carriers 
 2 tanks 
 1 artillery piece 
 2 bazookas 
 2 mortars 
 1 flag 
 
You can capture opposing forces which subsequently become yours. 
 
In order to wage an effective war, you must allocate your resources into patrols, direct the patrols across the map, encounter enemy patrols, fight battles, besiege towns, and eventually capture or destroy the enemy flag.",1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117700,94300,Lander,"The year is 3032. You own a hovercraft type spacecraft and earn your living by piloting it around the solar system, hired by large corporations and other entities to perform various tasks for a price. The more difficult, risky or illegal the mission, the higher the pay off.",1999-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59345,129142,Landing High Japan,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46169,20338,Lands of Lore III,"The story takes place some time after Guardians of Destiny, and is based on the adventures of Copper LeGré, the son of Eric and fourth in the line of succession, whose uncle Richard rules the Lands. In the beginning of the game, Copper's father and two half brothers are slain by a dreadful rift hound, and Copper's own soul is torn from his body. As a result, Copper must not only retrieve his soul, but also settle the allegations now leveled against him as he was the only survivor. As the new sole heir to the Kingdom of Gladstone, many believe he orchestrated the whole incident with his father and brothers. Coupled with that is the fact that he is the result of an illicit affair between his father and a Dracoid barmaid—a half-breed heir. He must not only deal with those issues but also seek out answers to help close new rifts that have appeared throughout the Lands. 
 
The story unfolds over many portal worlds in which Copper has to retrieve lost pieces of the Shining Path (which shattered when the Draracle left the Gladstone world). The same Draracle has sent Copper on his quest to save his life and soul as well as to save his home and world.",1999-03-03 00:00:00.000,1,NULL,43.0000,1,54.0000,5
149437,44862,Langrisser IV & V: Final Edition,NULL,1999-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123160,50011,Las Vegas Cool Hand,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85366,3534,Last Legion UX,NULL,1999-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2946,38664,Last Stand,NULL,1999-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16997,94377,Lawyer Hunt,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189810,4122,Legacy of Kain: Soul Reaver,"Taking place 1500 years after the events of Blood Omen, Soul Reaver chronicles the journey of the vampire-turned-wraith Raziel, lieutenant to the vampire lord Kain. Raziel is killed by Kain, but is revived by The Elder God to become his ""soul reaver"" and to exact revenge. Raziel shares this title with Kain's sword, the Soul Reaver, which he acquires during the game.",1999-08-16 00:00:00.000,42,NULL,NULL,NULL,80.7272,119
141373,14986,Legend of Mana,"Legend of Mana is set in the fictional world of Fa'Diel. The Mana Tree, the giver of mana and life for the world, burned down nine centuries prior to the events of the game. A war erupted between faeries, human, and others seeking the scarce power of mana that was left. When the war concluded, the drained Mana Tree slept and the many lands of the world were stored in ancient artifacts. A hero, controlled by the player, is self-charged with restoring the world, and its mana, to its former self. The Lands of Fa'Diel are populated with a large number of different creatures, including humans, faeries, demons, the jewel-hearted Jumi race, plant-like Sproutlings and Flowerlings, miner bears called Dudbears, and shadowy beings of the Underworld known as Shadoles. Fa'Diel is also the home of a host of anthropomorphic animals and objects, as well as monsters from other Mana titles such as Rabites, Chobin Hoods, and Goblins.",1999-07-15 00:00:00.000,12,NULL,NULL,NULL,80.5999,32
163856,20515,Legend of the River King GBC,"Your sister is ill and you must find the Guardian Fish to save her in LEGEND OF THE RIVER KING. Travel throughout the world and blaze trails to find the best fishing holes. Be careful though, because you might have to fight wild animals with your bare hands. You can catch fish with either bait or lures, each with relative strengths and weaknesses. After catching a small one, keep it stress-free in an aquarium and watch it grow. Hopefully, you will be able to find the Guardian Fish and save your sister in LEGEND OF THE RIVER KING.",1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43685,142951,LEGO Friends,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187629,422,LEGO Racers,NULL,1999-07-31 00:00:00.000,9,NULL,NULL,NULL,59.8727,55
7307,2157,LEGO Rock Raiders,NULL,1999-11-03 00:00:00.000,6,NULL,NULL,NULL,78.2769,13
165606,50921,Leisure Suit Larry: Ultimate Pleasure Pack,NULL,1999-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8335,117955,Lingo,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117512,68777,Links Extreme,NULL,1999-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181206,47120,Links LS 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22502,8700,Little Fighter 2,NULL,1999-12-31 00:00:00.000,5,NULL,60.0000,0,80.2245,21
26371,108165,Little Lovers: She So Game,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178560,81331,Little Magic,NULL,1999-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72598,43903,Little Princess: Marl Oukoku no Ningyou Hime 2,"Little Princess starts off many years after where Rhapsody: A Musical Adventure left off. Cornet, having saved Prince Ferdinand in Rhapsody, is now the ruler of Marl Kingdom. They have one daughter, Kururu, named after Cornet's fairy puppet friend. Now twelve years old, Kururu, joined by her best friend Crea Rosenqueen, wants to go on a journey to find her own knight in shining armor.",1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190648,122569,Live Wire!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64154,22541,LMA Manager,NULL,1999-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125745,3372,Lode Runner 3-D,NULL,1999-03-26 00:00:00.000,NULL,NULL,62.0000,1,NULL,NULL
57115,12896,London Racer,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
59959,62874,London Seirei Tantei-Dan,NULL,1999-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106217,49870,Looney Tunes: Carrot Crazy,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132913,49996,Looney Tunes: Twouble!,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50592,63368,Love & Destroy,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74523,143667,Love² Torokko,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179434,43873,Lucifer Ring,NULL,1999-01-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158573,44960,Lunar: Silver Star Story Complete - Collector's Edition,NULL,1999-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5871,66179,Lunatic Dawn Odyssey,NULL,1999-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44582,22850,M.U.G.E.N,"Often authors will port popular characters from 2D fighting engines such as the Street Fighter series, or from TV, book, and game series such as Teenage Mutant Ninja Turtles, The Simpsons, Pingu, Super Mario, Sonic The Hedgehog, Pokémon, Sailor Moon, and Touhou. Many authors will also create original content. Many websites exist to showcase and disperse the developed content and forms in what is often referred to as the ""Mugen Community"". Games that are built using the M.U.G.E.N engine often focus around a single franchise, such as Hyper Dragon Ball Z.

Due to the customizable nature of the game engine, no two versions of M.U.G.E.N are the same. Each person is encouraged to download their own copy of the game engine and to create or add content to match their personal preference. Groups of M.U.G.E.N authors will often collaborate to produce a full game using the engine. These full games are available at a variety of quality levels and are released under the general M.U.G.E.N license. ""Under this license, permission is granted to use the M.U.G.E.N Environment free of charge for non-commercial purposes... Elecbyte provides a M.U.G.E.N redistributable package, containing a minimal M.U.G.E.N Environment, that may be included with third party content for redistribution.",1999-07-27 00:00:00.000,4,NULL,NULL,NULL,70.2624,5
74185,128379,Maboroshi Tsukiyo,NULL,1999-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125306,44791,Macross VF-X 2,NULL,1999-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91324,46442,Mad Trax,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141770,3537,Madden NFL 2000,NULL,1999-07-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
23121,44790,Magical Drop F: Daibouken Mo Raku Janai!,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98927,37573,Magical Drop for WonderSwan,"Somewhere in the world, there is a precious item called magical drop. Anyone who finds it will be granted happiness, or will be able to execute revenge upon his enemy. No wonder many people are trying to get this item. But the way to obtain it is not easy...",1999-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83877,170790,Magical Drop III: Yokubari Tokudaigou!,NULL,1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161948,43993,Magical Drop Pocket,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137965,205583,Magical Tetris Challenge,NULL,1999-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128814,37461,Mahjong: Touryuumon,NULL,1999-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49243,122570,Majokko Daisakusen: Little Witching Mischiefs,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84463,37532,Makaimura for WonderSwan,NULL,1999-07-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
98076,46378,Maken X,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,56.2352,8
142230,71326,Malkari,NULL,1999-05-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
12784,70681,Mall Maniacs,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12029,69243,Malvinas 2032,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173291,73835,Man of War II: Chains of Command,NULL,1999-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107625,74346,Maria 2: Jutai Kokuchi no Nazo,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142512,73026,Mario Artist: Paint Studio,NULL,1999-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108450,3401,Mario Golf,NULL,1999-06-11 00:00:00.000,7,NULL,93.0000,1,70.2416,36
180441,135389,Mario Golf,NULL,1999-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44600,2328,Mario Party 2,NULL,1999-12-17 00:00:00.000,27,NULL,NULL,NULL,78.0969,85
120679,130709,Marionette Company,NULL,1999-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179804,39386,Martial Masters,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172436,125366,Martian Successor Nadesico: Nadesico the Mission,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26746,75452,Master of Syougi Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42528,50000,Maya the Bee & Her Friends,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32851,128853,Mayhem,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
113667,63044,McDonald's de Asobo!,NULL,1999-07-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182629,19190,MechWarrior 3,"The story opens with a short briefing of the Inner Sphere's Operation: Bulldog, a daring plan to eliminate the most hostile and vicious clan in the Inner Sphere: Clan Smoke Jaguar, led by Anastasius Focht and Victor Steiner-Davion. Operation Bulldog and Task Force Serpent have already completed their objectives, but there is one last operation left—the one with which the player is tasked—the disruption of a ranking Smoke Jaguar officer's attempt to rally and restore the Clan forces. This mission (codename: Damocles) is to destroy key Smoke Jaguar installations on the planet Tranquil, including a mech factory, a starport, a geothermal power plant, and the Smoke Jaguar control structure. The mission is a commando operation with limited forces, and does not include elimination of the enemy as an objective. 
 
Two dropships are deployed to release the BattleMech force to destroy these installations. However, while in orbit above Tranquil, a dropship is attacked by naval laser fire. The Blackhammer is shot down and the remaining dropship, the Eclipse, retreats to safety. The player was already deployed from the dropship, which had been slightly off target before it was destroyed. The Mobile Field Bases (MFB), which were deployed at the same time as the player, land on target. The player's first mission is to rendezvous with the MFBs and secure the area from hostile forces. 
 
At least seven Mechs are deployed. Two are destroyed by the enemy near the beginning of the game and one toward the end. The novelization mentions one more casualty lost due to a parachute malfunction. The remaining four survivors gradually link up over the course of the game. Twelve more Mechs remain aboard the Eclipse, but they cannot be deployed directly, and an attempt to fight through from a safe landing area fails after heavy casualties. Despite this setback, the player must continue with his objectives, and eventually secure a landing zone so the dropship can return to evacuate them.",1999-12-31 00:00:00.000,2,1,NULL,NULL,88.1713,8
